date,temperature_avg,temperature_max,temperature_min,rainfall,humidity,wind_speed
2025-02-27,24.19,34.42,14.56,0.0,46.6,3.66
2025-02-28,24.5,34.87,14.77,0.0,44.55,3.36
2025-03-01,25.89,34.72,17.89,0.0,49.72,3.18
2025-03-02,26.14,35.47,18.0,0.0,46.45,2.74
2025-03-03,26.3,35.32,20.08,0.0,46.69,2.77
2025-03-04,26.63,36.18,18.83,0.0,37.31,3.4
2025-03-05,26.67,36.3,18.9,0.0,34.66,2.26
2025-03-06,26.76,36.16,18.5,0.0,32.23,2.09
2025-03-07,25.68,36.87,16.13,0.0,26.09,1.73
2025-03-08,25.61,36.54,15.34,0.0,37.28,2.23
2025-03-09,25.88,36.65,15.97,0.0,40.68,3.52
2025-03-10,24.95,35.19,15.93,0.0,46.68,3.69
2025-03-11,24.59,33.75,14.58,1.02,60.21,4.24
2025-03-12,26.77,34.88,20.35,0.23,60.48,3.4
2025-03-13,27.51,37.35,19.35,0.0,47.09,2.61
2025-03-14,27.52,37.88,18.02,0.0,39.41,2.96
2025-03-15,26.32,36.24,16.55,0.0,40.95,3.16
2025-03-16,26.8,37.35,15.97,0.0,45.31,2.5
2025-03-17,28.57,36.4,20.44,0.04,49.04,1.44
2025-03-18,28.93,37.12,21.44,0.0,45.46,2.78
2025-03-19,27.88,35.45,21.19,0.01,49.1,3.3
2025-03-20,27.87,36.94,20.64,0.02,48.26,3.51
2025-03-21,28.3,36.38,20.72,0.0,51.07,2.72
2025-03-22,27.38,33.04,21.92,2.3,56.8,2.59
2025-03-23,26.99,33.45,21.76,2.03,58.87,2.18
2025-03-24,28.38,36.77,21.42,0.01,49.56,2.78
2025-03-25,27.71,36.76,18.4,0.06,41.98,2.53
2025-03-26,28.25,36.85,19.26,0.0,34.72,2.19
2025-03-27,28.85,36.66,20.74,0.01,36.52,2.22
2025-03-28,28.94,37.4,21.45,0.01,34.88,2.84
2025-03-29,28.57,37.74,20.32,0.0,28.45,2.89
2025-03-30,28.23,37.49,18.52,0.0,28.04,3.28
2025-03-31,28.11,36.63,19.39,0.0,34.4,3.28
2025-04-01,27.21,36.55,18.43,0.0,42.57,2.62
2025-04-02,27.31,35.13,19.42,0.01,48.59,2.61
2025-04-03,26.2,31.64,21.25,9.55,60.22,2.11
2025-04-04,27.46,35.08,20.54,0.02,49.84,2.0
2025-04-05,25.98,33.08,19.81,4.65,59.61,1.68
2025-04-06,27.19,34.73,20.35,0.17,51.1,2.52
2025-04-07,28.38,36.85,19.76,0.0,49.1,3.05
2025-04-08,27.99,36.06,20.37,0.0,44.51,2.95
2025-04-09,27.84,35.44,20.48,0.0,44.01,2.2
2025-04-10,27.6,33.25,22.18,0.14,45.32,1.75
2025-04-11,28.7,36.82,21.09,1.78,49.54,2.39
2025-04-12,27.7,34.86,21.7,6.23,56.28,2.31
2025-04-13,27.14,33.78,21.08,2.66,58.1,1.73
2025-04-14,27.05,35.21,20.07,2.65,58.06,1.94
2025-04-15,27.57,35.54,19.76,0.26,53.58,1.91
2025-04-16,27.75,33.98,21.21,7.75,59.23,1.64
2025-04-17,28.92,35.91,23.15,0.28,54.17,1.04
2025-04-18,27.9,34.38,22.3,0.05,59.43,1.82
2025-04-19,28.69,35.06,21.82,0.02,56.3,1.87
2025-04-20,29.53,37.27,21.97,0.39,48.62,1.83
2025-04-21,28.55,35.04,22.83,0.03,50.01,2.38
2025-04-22,29.05,37.66,21.24,0.0,39.64,2.65
2025-04-23,29.52,38.37,20.86,0.03,35.75,2.41
2025-04-24,29.98,39.11,21.46,0.01,41.67,2.72
2025-04-25,29.96,38.5,22.15,0.0,41.72,2.83
2025-04-26,29.36,36.96,21.97,0.03,45.37,2.9
2025-04-27,29.29,36.97,21.76,0.09,47.97,2.37
2025-04-28,29.33,35.39,24.27,0.23,47.63,2.95
2025-04-29,30.11,37.71,22.56,0.0,43.32,2.84
2025-04-30,29.67,35.8,23.66,0.05,45.56,2.08
2025-05-01,28.54,34.19,23.51,8.03,59.22,1.37
2025-05-02,28.41,34.23,23.62,3.93,58.34,1.23
2025-05-03,27.51,34.04,23.24,1.35,60.94,1.27
2025-05-04,27.24,33.34,22.18,0.06,56.13,2.0
2025-05-05,28.24,35.72,21.51,0.34,48.87,1.12
2025-05-06,28.78,35.47,22.07,0.58,52.95,1.58
2025-05-07,28.03,35.01,22.69,1.89,53.63,2.44
2025-05-08,27.12,32.7,22.68,4.78,60.73,1.29
2025-05-09,27.63,34.85,20.33,0.61,58.63,1.57
2025-05-10,27.43,33.63,21.99,0.7,59.25,0.85
2025-05-11,28.39,34.91,21.57,0.05,54.1,1.12
2025-05-12,27.51,33.08,23.67,4.31,61.91,1.62
2025-05-13,27.0,34.13,21.63,16.8,68.53,1.48
2025-05-14,26.97,34.0,21.35,0.52,67.0,1.75
2025-05-15,24.96,28.39,22.71,10.92,78.97,1.25
2025-05-16,25.54,30.06,21.58,19.45,74.71,1.15
2025-05-17,26.22,32.84,21.05,9.53,71.53,1.64
2025-05-18,24.56,27.93,21.79,51.48,82.92,1.79
2025-05-19,24.7,29.14,22.03,11.98,83.26,1.42
2025-05-20,24.65,28.14,21.66,32.14,83.72,1.74
2025-05-21,23.76,28.37,20.59,0.7,82.76,4.96
2025-05-22,23.89,28.73,20.17,0.0,78.77,4.29
2025-05-23,25.03,30.94,20.49,0.55,78.24,4.37
2025-05-24,24.4,27.63,21.68,0.41,79.74,5.62
2025-05-25,24.02,28.47,21.17,4.13,82.01,5.71
2025-05-26,23.1,27.1,20.53,4.45,83.21,5.83
2025-05-27,24.46,30.47,20.4,0.49,74.95,6.29
2025-05-28,23.92,29.2,19.62,1.37,77.54,5.55
2025-05-29,23.52,28.44,20.34,0.28,78.47,5.39
2025-05-30,23.24,28.12,19.6,6.65,81.52,4.78
2025-05-31,24.13,30.46,19.62,0.01,74.21,4.24
2025-06-01,24.13,30.82,19.62,0.0,72.8,3.82
2025-06-02,24.41,31.33,18.98,0.16,73.57,3.74
2025-06-03,24.5,30.01,20.65,0.38,72.23,4.01
2025-06-04,24.77,31.72,20.16,0.75,70.77,3.47
2025-06-05,24.38,31.38,18.55,0.09,66.08,2.78
2025-06-06,25.36,32.61,18.43,0.06,66.79,2.17
2025-06-07,26.01,31.96,20.64,0.02,70.59,2.61
2025-06-08,24.99,29.62,20.99,3.82,75.63,3.03
2025-06-09,25.27,30.9,21.26,4.25,73.94,3.88
2025-06-10,24.61,29.61,21.21,14.23,80.38,3.84
2025-06-11,24.55,28.97,21.39,5.77,82.0,4.05
2025-06-12,23.63,27.18,21.19,2.86,83.08,3.95
2025-06-13,23.68,26.88,21.07,4.47,87.38,4.03
2025-06-14,23.71,28.06,20.12,3.83,83.1,4.95
2025-06-15,22.7,26.88,19.82,0.14,79.34,6.63
2025-06-16,22.49,26.12,19.91,0.01,76.88,6.48
2025-06-17,24.05,29.81,19.84,0.17,75.12,4.88
2025-06-18,24.81,30.32,20.86,0.57,75.18,4.37
2025-06-19,24.5,29.34,21.23,0.24,77.93,4.14
2025-06-20,25.0,31.25,20.39,0.09,74.33,4.09
2025-06-21,24.91,31.03,20.59,0.07,74.9,4.23
2025-06-22,24.43,30.72,20.37,1.51,76.83,4.65
2025-06-23,24.05,29.84,20.32,0.13,72.74,5.71
2025-06-24,22.63,26.21,19.45,0.0,72.32,5.49
2025-06-25,23.54,28.11,19.36,0.08,74.53,4.99
2025-06-26,23.65,28.72,19.8,0.04,74.0,4.78
2025-06-27,24.26,30.32,20.15,0.07,74.23,4.72
2025-06-28,24.82,30.72,20.51,0.06,73.83,4.16
2025-06-29,24.93,31.04,20.95,0.01,72.17,4.68
2025-06-30,24.14,29.37,20.51,0.0,74.51,4.43
2025-07-01,24.3,29.38,20.67,0.03,75.55,3.95
2025-07-02,24.08,29.62,20.11,0.71,74.77,5.03
2025-07-03,23.97,29.72,20.03,1.61,71.96,5.13
2025-07-04,24.18,30.8,20.28,0.01,71.49,5.04
2025-07-05,24.46,31.28,19.44,0.03,72.58,5.55
2025-07-06,24.58,30.36,20.86,0.09,73.48,5.68
2025-07-07,24.35,29.51,20.56,0.05,74.48,5.43
2025-07-08,25.17,32.08,20.13,0.01,70.87,5.09
2025-07-09,25.19,31.94,20.47,0.0,70.61,4.64
2025-07-10,24.93,30.69,20.55,1.54,73.26,3.95
2025-07-11,25.24,30.95,20.82,1.36,73.75,3.71
2025-07-12,24.94,30.13,21.43,0.26,73.59,4.04
2025-07-13,24.5,30.25,20.58,7.74,75.95,4.22
2025-07-14,23.98,29.31,20.51,2.12,77.29,4.69
2025-07-15,24.46,30.09,20.34,0.0,74.78,4.52
2025-07-16,24.58,30.31,20.54,6.85,77.5,3.28
2025-07-17,23.73,28.15,21.13,11.44,82.02,2.83
2025-07-18,23.95,28.51,20.61,1.29,78.1,2.76
2025-07-19,22.74,26.38,20.57,5.13,79.9,3.58
2025-07-20,23.48,28.55,19.43,9.91,78.51,4.09
2025-07-21,21.84,26.19,19.12,6.61,79.71,4.12
2025-07-22,22.44,28.21,18.45,1.19,72.5,4.95
2025-07-23,23.2,28.51,19.23,0.43,77.72,4.99
2025-07-24,23.13,27.37,19.77,0.58,77.42,5.24
2025-07-25,23.38,29.06,19.54,0.4,74.17,6.37
2025-07-26,23.3,28.59,19.83,0.39,76.27,6.36
2025-07-27,23.44,29.02,19.0,0.03,72.84,5.75
2025-07-28,23.55,30.55,18.9,0.03,72.62,5.46
2025-07-29,23.8,30.63,18.83,0.14,72.82,5.6
2025-07-30,24.57,31.92,18.89,0.1,71.63,5.13
2025-07-31,25.21,32.34,19.68,0.42,71.74,4.15
2025-08-01,25.09,31.06,19.95,0.02,71.88,3.52
2025-08-02,25.17,31.0,20.54,0.57,72.28,3.6
2025-08-03,24.08,28.05,20.82,16.74,80.74,2.3
2025-08-04,23.64,26.83,21.23,10.77,81.94,1.21
2025-08-05,24.75,30.18,20.84,11.17,79.16,1.35
2025-08-06,23.56,27.67,21.3,8.1,86.18,2.65
2025-08-07,23.62,27.59,20.92,1.72,85.08,2.24
2025-08-08,23.23,26.53,20.32,18.45,86.33,1.87
2025-08-09,23.62,27.91,20.92,3.05,82.92,1.72
2025-08-10,22.96,26.77,20.05,22.02,84.01,2.22
2025-08-11,21.9,25.72,18.96,1.4,83.74,3.41
2025-08-12,22.13,27.47,18.05,2.79,79.32,3.54
2025-08-13,21.7,26.45,17.45,6.01,80.8,3.76
2025-08-14,22.56,27.25,19.63,1.47,81.3,4.02
2025-08-15,22.73,27.87,19.44,2.96,80.74,4.32
2025-08-16,22.63,27.25,19.83,3.4,83.4,4.11
2025-08-17,22.82,26.93,19.97,5.94,83.62,4.34
2025-08-18,22.25,26.63,19.64,1.28,82.72,5.24
2025-08-19,22.72,28.09,19.17,0.49,78.43,5.91
2025-08-20,22.66,28.87,18.07,0.21,79.52,3.88
2025-08-21,23.46,28.17,18.39,1.54,80.28,2.33
2025-08-22,23.43,28.38,19.39,2.39,81.59,1.39
2025-08-23,23.63,28.4,19.85,8.87,81.29,2.43
2025-08-24,24.1,30.48,19.41,0.02,75.47,3.25
2025-08-25,23.23,28.97,18.41,0.0,76.71,3.06
2025-08-26,23.93,30.18,18.78,0.03,75.29,3.22
2025-08-27,23.23,28.57,19.7,5.92,81.2,3.77
2025-08-28,23.22,29.16,19.51,1.87,78.01,4.17
2025-08-29,22.47,27.94,18.81,5.36,79.38,4.11
2025-08-30,23.35,28.6,19.9,0.25,81.06,3.47
2025-08-31,23.79,29.19,19.83,3.87,80.88,3.45
2025-09-01,23.26,28.07,20.15,8.53,81.97,4.04
2025-09-02,23.14,28.72,19.27,5.19,82.47,3.95
2025-09-03,23.47,29.09,19.55,7.67,82.21,3.78
2025-09-04,23.73,29.16,19.45,0.51,79.97,3.02
2025-09-05,23.46,28.42,19.15,0.02,80.95,2.39
2025-09-06,24.08,29.9,19.09,7.69,78.84,2.42
2025-09-07,23.88,29.17,19.77,1.85,79.37,2.7
2025-09-08,23.79,29.78,18.73,0.09,76.29,2.33
2025-09-09,24.72,30.32,19.8,0.44,78.57,1.29
2025-09-10,23.92,26.81,21.33,15.56,81.88,1.3
2025-09-11,22.82,26.63,19.65,6.37,84.0,1.58
2025-09-12,23.56,28.96,19.6,0.08,79.01,2.02
2025-09-13,23.31,27.34,20.81,0.42,84.88,1.74
2025-09-14,23.26,27.45,20.11,0.06,83.01,1.95
2025-09-15,23.23,26.8,20.37,1.61,83.2,2.15
2025-09-16,23.58,27.57,20.5,10.1,84.11,1.46
2025-09-17,22.68,25.46,20.79,15.06,89.98,1.39
2025-09-18,23.36,27.38,20.39,21.99,85.77,1.7
2025-09-19,22.31,26.07,19.4,35.77,87.47,2.26
2025-09-20,22.3,25.87,19.59,1.54,88.42,2.66
2025-09-21,23.09,27.15,20.02,3.81,85.72,2.4
2025-09-22,22.89,27.03,20.31,2.04,85.19,2.57
2025-09-23,22.58,27.21,19.23,0.18,84.23,2.89
2025-09-24,22.68,27.62,19.68,1.22,82.99,3.1
2025-09-25,22.75,28.25,18.63,2.65,82.51,3.28
2025-09-26,22.72,27.5,19.18,0.08,81.32,3.68
2025-09-27,21.34,25.79,18.86,0.42,84.18,4.15
2025-09-28,22.68,28.53,18.51,0.6,81.61,3.72
2025-09-29,23.14,29.19,19.32,0.0,79.98,3.65
2025-09-30,22.33,27.19,17.97,0.0,82.39,2.92
2025-10-01,23.33,29.1,19.02,0.0,80.12,2.71
2025-10-02,23.61,29.4,19.32,1.78,81.54,2.42
2025-10-03,22.97,26.87,20.04,18.41,86.04,1.85
2025-10-04,23.75,28.72,19.83,3.21,79.65,1.75
2025-10-05,23.63,27.15,19.8,12.19,79.32,1.34
2025-10-06,22.98,27.19,19.47,0.33,84.18,1.49
2025-10-07,22.95,27.56,19.31,0.01,81.2,1.31
2025-10-08,23.56,28.42,19.37,4.22,81.32,1.19
2025-10-09,23.67,28.37,19.63,9.92,83.01,1.13
2025-10-10,23.63,27.92,20.8,22.05,85.88,1.65
2025-10-11,23.27,28.06,19.37,10.97,84.7,1.53
2025-10-12,23.36,27.81,20.3,1.85,86.1,1.75
2025-10-13,23.32,27.86,20.25,1.21,85.9,1.9
2025-10-14,23.42,28.53,19.76,1.12,85.06,2.44
2025-10-15,23.06,28.03,19.23,1.27,85.0,2.44
2025-10-16,23.05,27.93,19.08,5.08,86.66,3.05
2025-10-17,22.99,27.17,19.8,1.79,87.05,2.78
2025-10-18,23.01,27.65,20.16,6.17,86.46,2.66
2025-10-19,22.92,27.52,19.44,0.76,84.11,2.51
2025-10-20,22.42,26.23,19.71,1.85,86.47,2.44
2025-10-21,22.07,26.62,19.34,14.51,87.66,2.51
2025-10-22,21.73,25.07,18.7,9.88,91.68,3.07
2025-10-23,22.71,26.77,20.01,7.61,86.22,1.5
2025-10-24,21.93,26.32,18.81,1.36,85.77,1.56
2025-10-25,22.77,27.47,18.19,0.15,77.07,1.0
2025-10-26,22.92,27.28,18.93,0.68,83.19,1.03
2025-10-27,21.77,24.16,20.3,3.54,90.03,1.63
2025-10-28,21.65,25.82,18.37,1.47,85.06,3.42
2025-10-29,21.63,27.58,17.46,0.56,82.55,3.24
2025-10-30,22.34,28.38,17.56,0.01,84.04,2.43
2025-10-31,22.71,28.64,17.77,0.0,79.39,1.81
2025-11-01,22.88,28.96,17.37,0.0,79.17,0.93
2025-11-02,22.56,26.96,17.67,0.0,82.99,1.51
2025-11-03,22.45,27.18,19.17,0.06,82.4,1.94
2025-11-04,22.28,28.03,17.46,0.03,80.62,1.82
2025-11-05,22.78,27.78,19.09,2.01,85.33,1.59
2025-11-06,20.52,22.35,19.01,8.12,93.23,1.97
2025-11-07,21.81,26.88,17.86,3.54,83.37,1.33
2025-11-08,20.7,26.57,15.75,0.0,80.08,2.06
2025-11-09,18.73,25.55,12.74,0.0,71.36,1.85
2025-11-10,20.44,27.07,13.91,0.0,75.53,0.91
2025-11-11,22.02,28.48,16.63,0.01,80.07,1.36
2025-11-12,22.22,28.63,17.64,0.0,78.61,2.21
2025-11-13,22.5,28.32,18.19,0.0,81.1,2.34
2025-11-14,20.96,28.0,15.83,0.01,76.89,2.77
2025-11-15,19.82,27.2,14.13,0.0,74.83,2.39
2025-11-16,20.94,27.23,16.27,0.0,79.42,2.6
2025-11-17,20.62,27.62,15.21,0.03,77.47,2.88
2025-11-18,19.38,23.22,15.57,1.49,86.19,2.47
2025-11-19,21.75,28.81,17.38,0.4,80.27,2.29
2025-11-20,21.28,29.46,15.09,0.0,73.47,2.3
2025-11-21,21.98,28.08,17.48,3.02,84.36,2.48
2025-11-22,22.1,27.4,18.54,1.59,84.55,2.93
2025-11-23,21.83,26.69,18.54,0.35,83.49,2.71
2025-11-24,22.21,27.32,19.03,0.04,80.2,2.99
2025-11-25,20.7,26.25,16.9,0.0,79.35,2.72
2025-11-26,20.37,27.8,14.93,0.0,76.41,3.15
2025-11-27,20.56,27.9,15.78,0.0,75.76,3.08
2025-11-28,19.49,25.7,15.6,0.0,76.89,2.64
2025-11-29,19.24,24.48,15.1,1.15,84.92,2.6
2025-11-30,20.07,23.34,18.06,2.7,89.93,2.95
2025-12-01,21.47,27.83,17.29,0.65,81.05,2.85
2025-12-02,21.91,28.56,17.56,0.86,79.81,2.74
2025-12-03,23.12,29.35,19.5,0.47,80.62,3.78
2025-12-04,21.83,27.15,19.5,1.48,83.85,2.43
2025-12-05,21.84,27.14,18.49,0.1,79.65,3.5
2025-12-06,21.77,28.91,17.23,0.01,74.13,3.12
2025-12-07,21.27,27.64,16.81,0.0,74.56,2.68
2025-12-08,20.5,29.33,14.52,0.0,65.32,2.43
2025-12-09,20.42,28.95,13.14,0.0,71.86,2.66
2025-12-10,20.58,29.06,15.06,0.0,65.57,2.93
2025-12-11,19.82,28.88,14.56,0.0,69.24,3.07
2025-12-12,19.37,28.49,13.56,0.0,69.55,2.43
2025-12-13,18.73,28.93,12.27,0.0,61.77,2.11
2025-12-14,18.5,28.05,12.15,0.0,67.46,2.39
2025-12-15,18.81,28.43,12.45,0.0,65.55,2.71
2025-12-16,21.14,28.91,14.24,0.04,78.19,3.77
2025-12-17,21.95,30.19,15.12,0.0,69.23,3.14
2025-12-18,19.43,28.84,13.51,0.0,67.33,2.94
2025-12-19,18.87,28.28,12.88,0.0,67.54,2.15
2025-12-20,18.64,27.74,12.94,0.0,67.96,1.68
2025-12-21,19.06,28.47,12.95,0.0,69.05,2.18
2025-12-22,19.62,28.48,13.04,0.0,69.93,2.65
2025-12-23,19.61,27.71,14.44,0.0,69.04,2.06
2025-12-24,19.51,28.2,13.77,0.0,68.63,2.07
2025-12-25,19.52,28.37,13.12,0.0,67.32,2.28
2025-12-26,20.5,28.78,15.38,0.0,68.84,2.47
2025-12-27,19.42,28.47,12.33,0.0,67.2,2.33
2025-12-28,19.76,28.73,13.19,0.0,68.23,2.24
2025-12-29,21.04,29.97,13.99,0.0,68.91,2.07
2025-12-30,22.06,30.4,15.19,0.0,69.08,1.1
2025-12-31,23.02,30.18,17.36,0.0,71.0,1.63
2026-01-01,22.98,29.45,18.59,0.24,72.21,1.62
2026-01-02,22.74,29.2,18.03,0.01,69.65,2.09
2026-01-03,22.14,28.53,17.96,0.01,66.89,3.14
2026-01-04,20.75,28.64,15.43,0.0,63.16,3.2
2026-01-05,19.8,28.74,12.86,0.0,65.5,3.02
2026-01-06,20.61,28.68,14.28,0.0,67.98,3.18
2026-01-07,20.52,28.57,14.85,0.0,62.61,3.6
2026-01-08,19.21,26.83,13.7,0.0,64.07,3.55
2026-01-09,19.5,27.54,13.59,0.0,65.96,3.43
2026-01-10,19.69,24.66,16.36,0.03,72.03,3.54
2026-01-11,21.07,28.81,15.14,0.2,74.17,3.52
2026-01-12,22.16,29.88,16.7,0.63,74.32,3.39
2026-01-13,22.45,29.68,16.86,0.05,69.91,2.62
2026-01-14,23.22,31.01,17.36,0.01,65.45,1.79
2026-01-15,23.16,32.27,15.88,0.0,60.09,2.04
2026-01-16,21.75,30.33,15.78,0.0,59.01,2.3
2026-01-17,20.15,30.14,13.29,0.0,55.04,2.3
2026-01-18,20.36,30.82,12.5,0.0,52.54,1.59
2026-01-19,21.0,31.02,12.89,0.0,56.86,1.66
2026-01-20,21.09,31.1,13.52,0.0,54.49,1.89
2026-01-21,20.75,30.09,13.33,0.0,56.43,1.95
2026-01-22,20.53,29.92,13.19,0.0,55.35,2.5
2026-01-23,20.88,30.65,12.32,0.0,57.14,2.19
2026-01-24,22.05,29.41,16.19,0.0,69.02,3.11
2026-01-25,22.63,30.88,16.29,0.59,67.89,3.67
2026-01-26,23.03,31.17,17.0,0.51,69.46,3.4
2026-01-27,23.58,32.48,16.12,0.03,57.84,2.81
2026-01-28,23.75,32.5,17.13,0.0,58.22,2.45
2026-01-29,22.73,31.21,15.99,0.0,56.78,2.79
2026-01-30,22.39,31.92,14.73,0.0,53.59,2.65
2026-01-31,21.52,32.01,13.49,0.0,51.46,2.95
2026-02-01,21.9,31.95,13.27,0.0,56.07,3.11
2026-02-02,23.49,33.29,16.35,0.0,54.95,2.91
2026-02-03,23.06,32.22,16.36,0.0,54.59,2.87
2026-02-04,22.26,32.36,13.66,0.0,51.9,3.35
2026-02-05,22.03,32.16,12.51,0.0,50.43,3.2
2026-02-06,22.48,32.49,13.27,0.0,45.7,3.51
2026-02-07,22.46,32.69,12.99,0.0,43.85,2.97
2026-02-08,22.89,33.04,14.27,0.0,51.59,2.33
2026-02-09,22.79,32.58,14.46,0.0,49.96,2.06
2026-02-10,22.64,32.27,14.99,0.0,52.61,2.85
2026-02-11,21.75,31.62,13.6,0.0,51.91,3.37
2026-02-12,21.82,32.51,11.17,0.0,52.55,3.07
2026-02-13,23.92,34.22,14.34,0.0,46.51,2.61
2026-02-14,23.78,33.93,14.39,0.0,42.13,2.58
2026-02-15,23.92,33.77,15.51,0.0,41.57,2.11
2026-02-16,23.57,33.28,14.74,0.0,50.59,2.49
2026-02-17,23.51,33.05,14.98,0.0,46.61,2.39
2026-02-18,23.56,33.46,14.85,0.0,44.13,2.9
2026-02-19,24.28,34.11,15.39,0.0,49.72,2.84
2026-02-20,24.66,33.83,15.09,0.0,54.46,3.86
2026-02-21,25.54,34.07,17.49,0.0,56.88,3.1
2026-02-22,26.22,34.55,17.73,0.0,51.04,2.98
2026-02-23,26.24,35.04,17.38,0.0,49.34,2.2
2026-02-24,26.51,34.84,18.32,0.0,49.84,2.14
2026-02-25,26.22,33.71,20.75,0.01,45.4,2.68
2026-02-26,26.43,33.12,18.75,0.0,42.86,1.86
2026-02-27,26.78,32.85,19.45,0.0,42.12,2.09
2026-02-28,26.12,33.1,19.54,0.0,41.87,2.61
2026-03-01,26.24,33.86,18.1,0.0,40.93,2.03
2026-03-02,26.67,35.41,18.62,0.0,38.77,2.67
2026-03-03,26.15,35.49,17.68,0.0,39.11,3.15
2026-03-04,25.82,35.41,16.82,0.0,36.69,2.72
2026-03-05,26.34,35.99,17.58,0.0,33.52,1.9
2026-03-06,26.51,36.07,17.28,0.0,32.01,1.71
2026-03-07,27.15,36.67,18.57,0.0,35.09,2.62
2026-03-08,26.84,36.52,18.07,0.0,41.72,2.62
2026-03-09,25.82,34.21,18.74,0.0,51.49,3.56
2026-03-10,24.77,33.51,17.8,0.0,50.64,3.9
2026-03-11,25.67,35.09,17.15,0.0,49.72,2.91
2026-03-12,26.56,36.27,17.63,0.0,46.56,3.15
2026-03-13,26.51,35.7,17.23,0.0,40.88,3.05
2026-03-14,26.17,35.86,16.87,0.0,40.9,3.16
2026-03-15,26.33,36.49,16.9,0.0,41.97,2.32
2026-03-16,27.14,34.97,18.31,0.0,45.06,1.94
2026-03-17,27.59,34.33,21.46,0.22,44.81,2.57
2026-03-18,26.39,34.33,20.45,2.2,52.73,3.06
2026-03-19,25.29,32.97,20.32,10.54,58.96,1.88
2026-03-20,25.51,32.49,19.29,1.45,60.05,1.37
2026-03-21,26.34,33.37,19.01,0.0,55.13,1.66
2026-03-22,27.16,34.25,20.31,0.12,52.95,2.4
2026-03-23,27.47,35.29,19.56,0.0,48.87,2.71
2026-03-24,27.47,35.05,19.48,0.0,50.56,2.33
2026-03-25,27.95,36.62,20.07,0.0,45.95,2.81
2026-03-26,27.35,37.03,18.03,0.0,44.27,3.24
2026-03-27,28.18,37.85,18.87,0.0,36.32,2.53
2026-03-28,29.02,36.97,20.17,0.13,37.04,1.47
2026-03-29,28.18,34.04,22.88,3.55,42.93,1.62
2026-03-30,27.59,33.39,22.85,0.01,43.85,1.73
2026-03-31,27.99,35.31,20.65,0.0,43.6,2.21
2026-04-01,27.63,36.54,20.02,0.0,44.21,3.01
2026-04-02,27.22,36.37,18.47,0.0,41.95,2.15
2026-04-03,28.44,36.86,19.65,0.14,35.03,2.08
2026-04-04,27.32,31.52,23.13,1.66,49.6,1.91
2026-04-05,28.56,34.89,22.36,0.3,49.16,2.17
2026-04-06,29.75,37.19,21.67,0.0,40.02,2.52
2026-04-07,28.69,37.38,20.06,0.0,34.13,2.03
2026-04-08,28.77,38.03,19.05,0.0,31.83,1.59
2026-04-09,30.3,37.12,22.54,0.3,43.42,1.99
2026-04-10,30.39,37.18,24.05,0.33,45.11,2.61
2026-04-11,30.53,37.58,23.07,0.02,44.36,2.59
2026-04-12,30.53,37.85,23.59,0.0,40.75,3.07
2026-04-13,30.64,39.23,22.48,0.0,38.81,2.73
2026-04-14,29.47,38.01,21.94,0.0,38.93,3.07
2026-04-15,30.42,38.44,21.73,0.0,36.54,2.99
2026-04-16,30.64,38.74,22.29,0.0,32.9,3.1
2026-04-17,31.13,39.41,22.75,0.0,31.95,3.32
2026-04-18,28.72,35.13,21.96,0.0,41.53,2.71
2026-04-19,29.72,37.88,21.76,0.0,32.8,2.77
2026-04-20,31.06,38.79,23.94,0.0,34.34,2.44
2026-04-21,30.35,38.07,22.96,0.0,37.34,3.06
2026-04-22,29.72,37.25,22.72,0.0,36.3,2.73
2026-04-23,29.69,37.55,21.61,0.0,36.59,2.84
2026-04-24,29.63,36.25,22.71,0.0,43.43,2.72
2026-04-25,30.07,38.38,23.21,0.0,36.94,3.03
2026-04-26,30.11,38.14,22.76,0.0,36.99,2.66
2026-04-27,31.12,39.25,22.88,0.0,34.84,2.63
2026-04-28,30.85,38.17,23.69,0.0,37.76,2.35
2026-04-29,30.22,37.46,23.84,3.43,40.75,1.51
2026-04-30,27.65,32.39,23.11,23.3,62.48,1.4
2026-05-01,29.78,36.96,24.01,2.28,53.72,1.38
2026-05-02,30.52,38.25,23.18,0.67,48.46,1.68
2026-05-03,30.13,37.71,22.81,2.21,49.14,2.15
2026-05-04,28.96,36.46,22.56,3.07,51.65,2.29
2026-05-05,27.63,34.14,22.97,0.55,55.31,1.79
2026-05-06,28.4,34.97,23.14,2.95,51.77,1.63
2026-05-07,28.62,36.21,22.23,2.85,53.77,2.12
2026-05-08,27.62,36.01,21.37,4.24,61.19,2.68
2026-05-09,26.72,35.06,21.96,12.09,69.6,2.0
2026-05-10,27.93,35.36,22.38,0.36,57.96,2.44
2026-05-11,28.48,36.01,21.42,0.29,51.59,1.8
2026-05-12,29.25,36.54,22.23,0.29,46.81,2.12
2026-05-13,29.42,36.7,22.18,0.47,49.72,2.1
2026-05-14,29.72,37.52,23.12,2.78,52.16,2.33
2026-05-15,29.45,36.61,22.93,0.47,53.17,2.78
2026-05-16,29.18,35.19,23.92,0.22,47.95,1.64
2026-05-17,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2026-05-18,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2026-05-19,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
2026-05-20,25.37,30.13,22.67,5.32,75.97,3.5
2026-05-21,27.49,35.07,22.31,5.15,67.79,3.1
